season,match_id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,4,6,S Dhawan,DA Warner,DS Kulkarni,0,0,0,0,0,0,4,0,4,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,5,1,DA Warner,S Dhawan,KW Richardson,0,0,0,0,0,0,4,0,4,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,5,2,DA Warner,S Dhawan,KW Richardson,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,5,3,S Dhawan,DA Warner,KW Richardson,0,1,0,0,0,0,0,1,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,5,4,S Dhawan,DA Warner,KW Richardson,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,5,5,S Dhawan,DA Warner,KW Richardson,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,5,6,DA Warner,S Dhawan,KW Richardson,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,5,7,S Dhawan,DA Warner,KW Richardson,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,6,1,S Dhawan,DA Warner,JP Faulkner,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,6,2,S Dhawan,DA Warner,JP Faulkner,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,6,3,DA Warner,S Dhawan,JP Faulkner,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,6,4,S Dhawan,DA Warner,JP Faulkner,0,0,0,0,0,0,4,0,4,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,6,5,S Dhawan,DA Warner,JP Faulkner,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,6,6,DA Warner,S Dhawan,JP Faulkner,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,7,1,DA Warner,S Dhawan,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,7,2,S Dhawan,DA Warner,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,7,3,S Dhawan,DA Warner,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,7,4,DA Warner,S Dhawan,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,7,5,DA Warner,S Dhawan,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,7,6,DA Warner,S Dhawan,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,8,1,DA Warner,S Dhawan,R Bhatia,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,8,2,DA Warner,S Dhawan,R Bhatia,0,0,0,0,0,0,2,0,2,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,8,3,DA Warner,S Dhawan,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,8,4,S Dhawan,DA Warner,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,8,5,DA Warner,S Dhawan,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,8,6,S Dhawan,DA Warner,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,9,1,S Dhawan,DA Warner,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,9,2,DA Warner,S Dhawan,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,9,3,S Dhawan,DA Warner,PV Tambe,0,0,0,0,0,0,6,0,6,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,9,4,S Dhawan,DA Warner,PV Tambe,0,0,0,0,0,0,2,0,2,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,9,5,S Dhawan,DA Warner,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,9,6,DA Warner,S Dhawan,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,10,1,DA Warner,S Dhawan,STR Binny,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,10,2,S Dhawan,DA Warner,STR Binny,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,10,3,S Dhawan,DA Warner,STR Binny,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,10,4,DA Warner,S Dhawan,STR Binny,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,10,5,S Dhawan,DA Warner,STR Binny,0,0,0,0,0,0,4,0,4,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,10,6,S Dhawan,DA Warner,STR Binny,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,11,1,DA Warner,S Dhawan,DS Kulkarni,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,11,2,DA Warner,S Dhawan,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,11,3,S Dhawan,DA Warner,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,11,4,DA Warner,S Dhawan,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,11,5,S Dhawan,DA Warner,DS Kulkarni,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,11,6,DA Warner,S Dhawan,DS Kulkarni,0,0,0,0,0,0,2,0,2,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,12,1,S Dhawan,DA Warner,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,12,2,DA Warner,S Dhawan,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,12,3,S Dhawan,DA Warner,R Bhatia,0,0,0,0,0,0,0,0,0,S Dhawan,caught,KW Richardson
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,12,4,KL Rahul,DA Warner,R Bhatia,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,12,5,KL Rahul,DA Warner,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,12,6,DA Warner,KL Rahul,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,13,1,DA Warner,KL Rahul,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,13,2,KL Rahul,DA Warner,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,13,3,DA Warner,KL Rahul,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,13,4,KL Rahul,DA Warner,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,13,5,KL Rahul,DA Warner,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,13,6,KL Rahul,DA Warner,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,14,1,DA Warner,KL Rahul,R Bhatia,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,14,2,DA Warner,KL Rahul,R Bhatia,0,0,0,0,0,0,0,0,0,DA Warner,caught,KW Richardson
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,14,3,DJG Sammy,KL Rahul,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,14,4,KL Rahul,DJG Sammy,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,14,5,DJG Sammy,KL Rahul,R Bhatia,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,14,6,DJG Sammy,KL Rahul,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,15,1,DJG Sammy,KL Rahul,PV Tambe,0,1,0,0,0,0,0,1,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,15,2,DJG Sammy,KL Rahul,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,15,3,DJG Sammy,KL Rahul,PV Tambe,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,15,4,DJG Sammy,KL Rahul,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,15,5,KL Rahul,DJG Sammy,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,15,6,DJG Sammy,KL Rahul,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,15,7,KL Rahul,DJG Sammy,PV Tambe,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,16,1,KL Rahul,DJG Sammy,R Bhatia,0,0,0,0,0,0,2,0,2,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,16,2,KL Rahul,DJG Sammy,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,16,3,DJG Sammy,KL Rahul,R Bhatia,0,0,0,0,0,0,0,0,0,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,16,4,DJG Sammy,KL Rahul,R Bhatia,0,0,0,0,0,0,1,0,1,,,
2014,402,2014,Abu Dhabi,2014-04-18,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,AM Rahane,Sheikh Zayed Stadium,BF Bowden,RK Illingworth,,1,Sunrisers Hyderabad,Rajasthan Royals,16,5,KL Rahul,DJG Sammy,R Bhatia,0,0,0,0,0,0,4,0,4,,,
