season,match_id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,3,6,RG Sharma,AP Tare,UT Yadav,0,0,0,0,0,0,4,0,4,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,4,1,AP Tare,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,4,2,AP Tare,RG Sharma,M Morkel,0,0,0,0,0,0,4,0,4,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,4,3,AP Tare,RG Sharma,M Morkel,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,4,4,RG Sharma,AP Tare,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,4,5,RG Sharma,AP Tare,M Morkel,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,4,6,AP Tare,RG Sharma,M Morkel,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,5,1,AP Tare,RG Sharma,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,5,2,RG Sharma,AP Tare,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,5,3,RG Sharma,AP Tare,Shakib Al Hasan,0,0,0,0,0,0,6,0,6,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,5,4,RG Sharma,AP Tare,Shakib Al Hasan,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,5,5,AP Tare,RG Sharma,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,5,6,AP Tare,RG Sharma,Shakib Al Hasan,0,1,0,0,0,0,0,1,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,5,7,AP Tare,RG Sharma,Shakib Al Hasan,0,0,0,0,0,0,0,0,0,AP Tare,caught,UT Yadav
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,6,1,AT Rayudu,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,6,2,AT Rayudu,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,AT Rayudu,caught,YK Pathan
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,6,3,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,6,4,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,6,5,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,6,6,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,7,1,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,4,0,4,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,7,2,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,7,3,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,7,4,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,7,5,CJ Anderson,RG Sharma,SP Narine,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,7,6,CJ Anderson,RG Sharma,SP Narine,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,8,1,RG Sharma,CJ Anderson,M Morkel,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,8,2,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,8,3,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,8,4,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,4,0,4,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,8,5,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,8,6,CJ Anderson,RG Sharma,M Morkel,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,9,1,CJ Anderson,RG Sharma,SP Narine,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,9,2,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,9,3,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,9,4,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,9,5,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,4,0,4,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,9,6,RG Sharma,CJ Anderson,SP Narine,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,10,1,RG Sharma,CJ Anderson,AD Russell,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,10,2,RG Sharma,CJ Anderson,AD Russell,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,10,3,RG Sharma,CJ Anderson,AD Russell,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,10,4,CJ Anderson,RG Sharma,AD Russell,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,10,5,CJ Anderson,RG Sharma,AD Russell,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,10,6,RG Sharma,CJ Anderson,AD Russell,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,11,1,RG Sharma,CJ Anderson,PP Chawla,0,0,0,0,0,0,2,0,2,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,11,2,RG Sharma,CJ Anderson,PP Chawla,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,11,3,CJ Anderson,RG Sharma,PP Chawla,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,11,4,CJ Anderson,RG Sharma,PP Chawla,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,11,5,RG Sharma,CJ Anderson,PP Chawla,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,11,6,CJ Anderson,RG Sharma,PP Chawla,0,0,0,0,0,0,4,0,4,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,12,1,RG Sharma,CJ Anderson,AD Russell,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,12,2,CJ Anderson,RG Sharma,AD Russell,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,12,3,CJ Anderson,RG Sharma,AD Russell,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,12,4,CJ Anderson,RG Sharma,AD Russell,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,12,5,RG Sharma,CJ Anderson,AD Russell,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,12,6,CJ Anderson,RG Sharma,AD Russell,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,13,1,RG Sharma,CJ Anderson,PP Chawla,0,0,0,0,0,0,0,0,0,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,13,2,RG Sharma,CJ Anderson,PP Chawla,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,13,3,CJ Anderson,RG Sharma,PP Chawla,0,0,0,0,0,0,1,0,1,,,
2015,459,2015,Kolkata,2015-04-08,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,M Morkel,Eden Gardens,S Ravi,C Shamshuddin,,1,Mumbai Indians,Kolkata Knight Riders,13,4,RG Sharma,CJ Anderson,PP Chawla,0,0,0,0,0,0,0,0,0,,,
